params_iodine,params_calcium
0.19802476975478409,-8.431492898754582
0.10502787581473413,-0.39649702382166496
-0.12428210941013741,0.7248313405748087
0.00022862930497679574,0.016768141281866898
-0.0006727902304402763,-0.05068616423215968
0.000475777404519275,0.03790824677480886
-0.0025730529076286577,-0.023459192920363872
0.0030315786769615246,0.030574752008358474
